datetime,season,holiday,workingday,weather,temp,humidity,windspeed,count,day,month,day_number,year,hour
2012-07-06 21:00:00,3,0,1,1,33.62,52,8.9981,300,Friday,7,6,2012,21
2012-07-06 22:00:00,3,0,1,1,32.8,55,12.998,288,Friday,7,6,2012,22
2012-07-06 23:00:00,3,0,1,1,32.8,63,7.0015,164,Friday,7,6,2012,23
2012-07-07 00:00:00,3,0,0,1,31.98,66,8.9981,150,Saturday,7,7,2012,0
2012-07-07 01:00:00,3,0,0,1,31.16,70,11.0014,71,Saturday,7,7,2012,1
2012-07-07 02:00:00,3,0,0,1,31.16,72,11.0014,58,Saturday,7,7,2012,2
2012-07-07 03:00:00,3,0,0,1,30.34,74,8.9981,31,Saturday,7,7,2012,3
2012-07-07 04:00:00,3,0,0,1,30.34,74,11.0014,16,Saturday,7,7,2012,4
2012-07-07 05:00:00,3,0,0,1,30.34,74,12.998,14,Saturday,7,7,2012,5
2012-07-07 06:00:00,3,0,0,1,30.34,74,7.0015,31,Saturday,7,7,2012,6
2012-07-07 07:00:00,3,0,0,1,31.98,66,7.0015,71,Saturday,7,7,2012,7
2012-07-07 08:00:00,3,0,0,1,33.62,63,12.998,152,Saturday,7,7,2012,8
2012-07-07 09:00:00,3,0,0,1,34.44,59,11.0014,256,Saturday,7,7,2012,9
2012-07-07 10:00:00,3,0,0,1,37.72,37,15.0013,325,Saturday,7,7,2012,10
2012-07-07 11:00:00,3,0,0,1,38.54,38,12.998,367,Saturday,7,7,2012,11
2012-07-07 12:00:00,3,0,0,1,39.36,31,23.9994,342,Saturday,7,7,2012,12
2012-07-07 13:00:00,3,0,0,2,39.36,31,16.9979,360,Saturday,7,7,2012,13
2012-07-07 14:00:00,3,0,0,2,39.36,30,8.9981,308,Saturday,7,7,2012,14
2012-07-07 15:00:00,3,0,0,1,39.36,26,0.0,306,Saturday,7,7,2012,15
2012-07-07 16:00:00,3,0,0,1,41.0,19,11.0014,294,Saturday,7,7,2012,16
2012-07-07 17:00:00,3,0,0,1,39.36,26,8.9981,279,Saturday,7,7,2012,17
2012-07-07 18:00:00,3,0,0,1,38.54,29,6.0032,277,Saturday,7,7,2012,18
2012-07-07 19:00:00,3,0,0,1,37.72,33,8.9981,287,Saturday,7,7,2012,19
2012-07-07 20:00:00,3,0,0,1,36.9,37,11.0014,276,Saturday,7,7,2012,20
2012-07-07 21:00:00,3,0,0,1,36.08,37,12.998,201,Saturday,7,7,2012,21
2012-07-07 22:00:00,3,0,0,1,34.44,59,12.998,220,Saturday,7,7,2012,22
2012-07-07 23:00:00,3,0,0,1,34.44,56,11.0014,148,Saturday,7,7,2012,23
2012-07-08 00:00:00,3,0,0,1,33.62,56,8.9981,147,Sunday,7,8,2012,0
2012-07-08 01:00:00,3,0,0,1,33.62,56,7.0015,124,Sunday,7,8,2012,1
2012-07-08 02:00:00,3,0,0,1,33.62,52,7.0015,70,Sunday,7,8,2012,2
2012-07-08 03:00:00,3,0,0,1,32.8,59,7.0015,35,Sunday,7,8,2012,3
2012-07-08 04:00:00,3,0,0,1,31.98,66,7.0015,13,Sunday,7,8,2012,4
2012-07-08 05:00:00,3,0,0,1,31.98,62,0.0,6,Sunday,7,8,2012,5
2012-07-08 06:00:00,3,0,0,1,31.98,70,8.9981,21,Sunday,7,8,2012,6
2012-07-08 07:00:00,3,0,0,1,32.8,66,0.0,52,Sunday,7,8,2012,7
2012-07-08 08:00:00,3,0,0,1,34.44,53,8.9981,130,Sunday,7,8,2012,8
2012-07-08 09:00:00,3,0,0,1,35.26,50,7.0015,242,Sunday,7,8,2012,9
2012-07-08 10:00:00,3,0,0,1,36.9,45,0.0,319,Sunday,7,8,2012,10
2012-07-08 11:00:00,3,0,0,1,37.72,42,19.9995,389,Sunday,7,8,2012,11
2012-07-08 12:00:00,3,0,0,1,37.72,42,12.998,376,Sunday,7,8,2012,12
2012-07-08 13:00:00,3,0,0,1,38.54,38,16.9979,337,Sunday,7,8,2012,13
2012-07-08 14:00:00,3,0,0,1,39.36,36,11.0014,312,Sunday,7,8,2012,14
2012-07-08 15:00:00,3,0,0,3,37.72,42,19.0012,298,Sunday,7,8,2012,15
2012-07-08 16:00:00,3,0,0,2,32.8,66,15.0013,291,Sunday,7,8,2012,16
2012-07-08 17:00:00,3,0,0,1,31.98,59,0.0,270,Sunday,7,8,2012,17
2012-07-08 18:00:00,3,0,0,1,31.98,62,7.0015,253,Sunday,7,8,2012,18
2012-07-08 19:00:00,3,0,0,1,31.98,62,11.0014,250,Sunday,7,8,2012,19
2012-07-08 20:00:00,3,0,0,1,31.16,70,6.0032,285,Sunday,7,8,2012,20
2012-07-08 21:00:00,3,0,0,1,31.16,70,8.9981,207,Sunday,7,8,2012,21
2012-07-08 22:00:00,3,0,0,3,30.34,70,6.0032,122,Sunday,7,8,2012,22
2012-07-08 23:00:00,3,0,0,3,27.88,83,6.0032,123,Sunday,7,8,2012,23
2012-07-09 00:00:00,3,0,1,2,27.88,89,6.0032,39,Monday,7,9,2012,0
2012-07-09 01:00:00,3,0,1,3,28.7,89,7.0015,18,Monday,7,9,2012,1
2012-07-09 02:00:00,3,0,1,3,28.7,89,12.998,5,Monday,7,9,2012,2
2012-07-09 03:00:00,3,0,1,3,28.7,89,12.998,5,Monday,7,9,2012,3
2012-07-09 04:00:00,3,0,1,3,27.06,89,26.0027,2,Monday,7,9,2012,4
2012-07-09 05:00:00,3,0,1,2,27.06,83,15.0013,28,Monday,7,9,2012,5
2012-07-09 06:00:00,3,0,1,3,26.24,89,16.9979,92,Monday,7,9,2012,6
2012-07-09 07:00:00,3,0,1,3,27.06,83,15.0013,230,Monday,7,9,2012,7
2012-07-09 08:00:00,3,0,1,2,27.06,83,11.0014,455,Monday,7,9,2012,8
2012-07-09 09:00:00,3,0,1,2,27.06,83,11.0014,363,Monday,7,9,2012,9
2012-07-09 10:00:00,3,0,1,2,27.06,83,12.998,175,Monday,7,9,2012,10
2012-07-09 11:00:00,3,0,1,2,29.52,62,8.9981,216,Monday,7,9,2012,11
2012-07-09 12:00:00,3,0,1,2,30.34,58,8.9981,266,Monday,7,9,2012,12
2012-07-09 13:00:00,3,0,1,2,31.16,55,16.9979,255,Monday,7,9,2012,13
2012-07-09 14:00:00,3,0,1,2,30.34,55,16.9979,242,Monday,7,9,2012,14
2012-07-09 15:00:00,3,0,1,2,31.16,45,15.0013,280,Monday,7,9,2012,15
2012-07-09 16:00:00,3,0,1,1,31.98,40,19.0012,413,Monday,7,9,2012,16
2012-07-09 17:00:00,3,0,1,1,31.98,40,11.0014,849,Monday,7,9,2012,17
2012-07-09 18:00:00,3,0,1,1,31.16,48,8.9981,872,Monday,7,9,2012,18
2012-07-09 19:00:00,3,0,1,1,30.34,55,11.0014,631,Monday,7,9,2012,19
2012-07-09 20:00:00,3,0,1,2,30.34,55,7.0015,447,Monday,7,9,2012,20
2012-07-09 21:00:00,3,0,1,2,30.34,55,6.0032,331,Monday,7,9,2012,21
2012-07-09 22:00:00,3,0,1,2,29.52,58,7.0015,224,Monday,7,9,2012,22
2012-07-09 23:00:00,3,0,1,2,28.7,65,7.0015,131,Monday,7,9,2012,23
2012-07-10 00:00:00,3,0,1,1,28.7,70,6.0032,69,Tuesday,7,10,2012,0
2012-07-10 01:00:00,3,0,1,1,28.7,74,8.9981,15,Tuesday,7,10,2012,1
2012-07-10 02:00:00,3,0,1,1,28.7,74,8.9981,16,Tuesday,7,10,2012,2
2012-07-10 03:00:00,3,0,1,1,27.88,79,0.0,3,Tuesday,7,10,2012,3
2012-07-10 04:00:00,3,0,1,1,27.88,79,8.9981,4,Tuesday,7,10,2012,4
2012-07-10 05:00:00,3,0,1,1,27.06,83,8.9981,42,Tuesday,7,10,2012,5
2012-07-10 06:00:00,3,0,1,2,27.88,79,7.0015,187,Tuesday,7,10,2012,6
2012-07-10 07:00:00,3,0,1,2,28.7,74,7.0015,520,Tuesday,7,10,2012,7
2012-07-10 08:00:00,3,0,1,1,29.52,74,8.9981,649,Tuesday,7,10,2012,8
2012-07-10 09:00:00,3,0,1,1,30.34,66,8.9981,331,Tuesday,7,10,2012,9
2012-07-10 10:00:00,3,0,1,1,31.16,62,12.998,190,Tuesday,7,10,2012,10
2012-07-10 11:00:00,3,0,1,1,32.8,46,12.998,249,Tuesday,7,10,2012,11
2012-07-10 12:00:00,3,0,1,1,32.8,41,8.9981,272,Tuesday,7,10,2012,12
2012-07-10 13:00:00,3,0,1,1,33.62,38,12.998,280,Tuesday,7,10,2012,13
2012-07-10 14:00:00,3,0,1,1,33.62,38,11.0014,242,Tuesday,7,10,2012,14
2012-07-10 15:00:00,3,0,1,1,32.8,41,15.0013,265,Tuesday,7,10,2012,15
2012-07-10 16:00:00,3,0,1,1,32.8,43,15.0013,435,Tuesday,7,10,2012,16
2012-07-10 17:00:00,3,0,1,1,31.98,49,12.998,872,Tuesday,7,10,2012,17
2012-07-10 18:00:00,3,0,1,3,28.7,74,15.0013,819,Tuesday,7,10,2012,18
2012-07-10 19:00:00,3,0,1,3,28.7,74,15.0013,414,Tuesday,7,10,2012,19
2012-07-10 20:00:00,3,0,1,3,26.24,83,15.0013,84,Tuesday,7,10,2012,20
2012-07-10 21:00:00,3,0,1,3,26.24,89,7.0015,90,Tuesday,7,10,2012,21
2012-07-10 22:00:00,3,0,1,2,26.24,83,8.9981,139,Tuesday,7,10,2012,22
2012-07-10 23:00:00,3,0,1,2,26.24,89,7.0015,103,Tuesday,7,10,2012,23
2012-07-11 00:00:00,3,0,1,2,27.06,83,8.9981,44,Wednesday,7,11,2012,0
2012-07-11 01:00:00,3,0,1,1,26.24,89,0.0,14,Wednesday,7,11,2012,1
2012-07-11 02:00:00,3,0,1,1,26.24,89,0.0,5,Wednesday,7,11,2012,2
2012-07-11 03:00:00,3,0,1,1,26.24,89,8.9981,5,Wednesday,7,11,2012,3
2012-07-11 04:00:00,3,0,1,1,26.24,89,8.9981,7,Wednesday,7,11,2012,4
2012-07-11 05:00:00,3,0,1,1,26.24,89,0.0,41,Wednesday,7,11,2012,5
2012-07-11 06:00:00,3,0,1,1,26.24,89,8.9981,185,Wednesday,7,11,2012,6
2012-07-11 07:00:00,3,0,1,2,27.06,83,7.0015,497,Wednesday,7,11,2012,7
2012-07-11 08:00:00,3,0,1,2,27.88,79,11.0014,674,Wednesday,7,11,2012,8
2012-07-11 09:00:00,3,0,1,2,28.7,74,8.9981,328,Wednesday,7,11,2012,9
2012-07-11 10:00:00,3,0,1,2,29.52,62,8.9981,195,Wednesday,7,11,2012,10
2012-07-11 11:00:00,3,0,1,2,31.16,58,8.9981,229,Wednesday,7,11,2012,11
2012-07-11 12:00:00,3,0,1,2,31.98,43,0.0,292,Wednesday,7,11,2012,12
2012-07-11 13:00:00,3,0,1,2,32.8,42,11.0014,273,Wednesday,7,11,2012,13
2012-07-11 14:00:00,3,0,1,1,32.8,41,15.0013,241,Wednesday,7,11,2012,14
2012-07-11 15:00:00,3,0,1,1,32.8,41,16.9979,276,Wednesday,7,11,2012,15
2012-07-11 16:00:00,3,0,1,1,32.8,38,12.998,411,Wednesday,7,11,2012,16
2012-07-11 17:00:00,3,0,1,1,32.8,31,15.0013,830,Wednesday,7,11,2012,17
2012-07-11 18:00:00,3,0,1,1,31.98,38,16.9979,814,Wednesday,7,11,2012,18
2012-07-11 19:00:00,3,0,1,1,30.34,48,15.0013,633,Wednesday,7,11,2012,19
2012-07-11 20:00:00,3,0,1,1,30.34,51,11.0014,483,Wednesday,7,11,2012,20
2012-07-11 21:00:00,3,0,1,1,29.52,58,15.0013,391,Wednesday,7,11,2012,21
2012-07-11 22:00:00,3,0,1,1,29.52,58,16.9979,244,Wednesday,7,11,2012,22
2012-07-11 23:00:00,3,0,1,2,28.7,58,16.9979,152,Wednesday,7,11,2012,23
2012-07-12 00:00:00,3,0,1,2,27.88,61,0.0,56,Thursday,7,12,2012,0
2012-07-12 01:00:00,3,0,1,2,27.06,61,0.0,21,Thursday,7,12,2012,1
2012-07-12 02:00:00,3,0,1,2,27.06,65,6.0032,9,Thursday,7,12,2012,2
2012-07-12 03:00:00,3,0,1,1,26.24,69,7.0015,10,Thursday,7,12,2012,3
2012-07-12 04:00:00,3,0,1,1,26.24,73,7.0015,5,Thursday,7,12,2012,4
2012-07-12 05:00:00,3,0,1,1,25.42,73,7.0015,44,Thursday,7,12,2012,5
2012-07-12 06:00:00,3,0,1,1,26.24,73,6.0032,178,Thursday,7,12,2012,6
2012-07-12 07:00:00,3,0,1,1,26.24,73,8.9981,512,Thursday,7,12,2012,7
2012-07-12 08:00:00,3,0,1,1,27.88,65,8.9981,702,Thursday,7,12,2012,8
2012-07-12 09:00:00,3,0,1,1,29.52,58,7.0015,327,Thursday,7,12,2012,9
2012-07-12 10:00:00,3,0,1,1,30.34,48,11.0014,214,Thursday,7,12,2012,10
2012-07-12 11:00:00,3,0,1,1,31.16,45,7.0015,215,Thursday,7,12,2012,11
2012-07-12 12:00:00,3,0,1,1,31.98,35,8.9981,292,Thursday,7,12,2012,12
2012-07-12 13:00:00,3,0,1,1,32.8,33,15.0013,277,Thursday,7,12,2012,13
2012-07-12 14:00:00,3,0,1,1,31.98,33,15.0013,209,Thursday,7,12,2012,14
2012-07-12 15:00:00,3,0,1,1,32.8,36,12.998,271,Thursday,7,12,2012,15
2012-07-12 16:00:00,3,0,1,1,32.8,36,12.998,439,Thursday,7,12,2012,16
2012-07-12 17:00:00,3,0,1,1,31.16,43,15.0013,795,Thursday,7,12,2012,17
2012-07-12 18:00:00,3,0,1,1,31.16,45,8.9981,825,Thursday,7,12,2012,18
2012-07-12 19:00:00,3,0,1,1,30.34,48,15.0013,629,Thursday,7,12,2012,19
2012-07-12 20:00:00,3,0,1,1,30.34,48,15.0013,514,Thursday,7,12,2012,20
2012-07-12 21:00:00,3,0,1,1,29.52,48,15.0013,373,Thursday,7,12,2012,21
2012-07-12 22:00:00,3,0,1,1,29.52,51,11.0014,318,Thursday,7,12,2012,22
2012-07-12 23:00:00,3,0,1,2,28.7,51,15.0013,211,Thursday,7,12,2012,23
2012-07-13 00:00:00,3,0,1,2,28.7,54,11.0014,95,Friday,7,13,2012,0
2012-07-13 01:00:00,3,0,1,2,27.88,54,7.0015,59,Friday,7,13,2012,1
2012-07-13 02:00:00,3,0,1,2,27.06,61,6.0032,17,Friday,7,13,2012,2
2012-07-13 03:00:00,3,0,1,2,27.88,61,0.0,9,Friday,7,13,2012,3
2012-07-13 04:00:00,3,0,1,2,27.06,61,0.0,11,Friday,7,13,2012,4
2012-07-13 05:00:00,3,0,1,2,27.06,56,6.0032,34,Friday,7,13,2012,5
2012-07-13 06:00:00,3,0,1,2,28.7,54,0.0,127,Friday,7,13,2012,6
2012-07-13 07:00:00,3,0,1,2,28.7,54,0.0,380,Friday,7,13,2012,7
2012-07-13 08:00:00,3,0,1,2,28.7,54,0.0,713,Friday,7,13,2012,8
2012-07-13 09:00:00,3,0,1,2,29.52,51,0.0,414,Friday,7,13,2012,9
2012-07-13 10:00:00,3,0,1,2,30.34,48,0.0,268,Friday,7,13,2012,10
2012-07-13 11:00:00,3,0,1,2,31.16,45,8.9981,288,Friday,7,13,2012,11
2012-07-13 12:00:00,3,0,1,2,31.16,40,7.0015,379,Friday,7,13,2012,12
2012-07-13 13:00:00,3,0,1,2,32.8,38,8.9981,374,Friday,7,13,2012,13
2012-07-13 14:00:00,3,0,1,2,32.8,38,0.0,369,Friday,7,13,2012,14
2012-07-13 15:00:00,3,0,1,2,32.8,36,7.0015,353,Friday,7,13,2012,15
2012-07-13 16:00:00,3,0,1,2,32.8,36,15.0013,492,Friday,7,13,2012,16
2012-07-13 17:00:00,3,0,1,2,32.8,36,11.0014,835,Friday,7,13,2012,17
2012-07-13 18:00:00,3,0,1,1,31.98,46,12.998,631,Friday,7,13,2012,18
2012-07-13 19:00:00,3,0,1,1,30.34,51,11.0014,488,Friday,7,13,2012,19
2012-07-13 20:00:00,3,0,1,1,30.34,48,8.9981,389,Friday,7,13,2012,20
2012-07-13 21:00:00,3,0,1,1,29.52,54,0.0,299,Friday,7,13,2012,21
2012-07-13 22:00:00,3,0,1,1,30.34,45,0.0,263,Friday,7,13,2012,22
2012-07-13 23:00:00,3,0,1,2,29.52,45,8.9981,212,Friday,7,13,2012,23
2012-07-14 00:00:00,3,0,0,2,29.52,48,6.0032,191,Saturday,7,14,2012,0
2012-07-14 01:00:00,3,0,0,2,28.7,51,7.0015,118,Saturday,7,14,2012,1
2012-07-14 02:00:00,3,0,0,2,28.7,54,7.0015,101,Saturday,7,14,2012,2
2012-07-14 03:00:00,3,0,0,2,28.7,54,7.0015,40,Saturday,7,14,2012,3
2012-07-14 04:00:00,3,0,0,3,27.06,61,7.0015,9,Saturday,7,14,2012,4
2012-07-14 05:00:00,3,0,0,2,26.24,73,7.0015,5,Saturday,7,14,2012,5
2012-07-14 06:00:00,3,0,0,2,26.24,78,6.0032,35,Saturday,7,14,2012,6
2012-07-14 07:00:00,3,0,0,1,26.24,78,19.0012,48,Saturday,7,14,2012,7
2012-07-14 08:00:00,3,0,0,1,25.42,78,19.0012,151,Saturday,7,14,2012,8
2012-07-14 09:00:00,3,0,0,1,27.06,74,12.998,282,Saturday,7,14,2012,9
2012-07-14 10:00:00,3,0,0,2,29.52,70,6.0032,401,Saturday,7,14,2012,10
2012-07-14 11:00:00,3,0,0,2,29.52,70,7.0015,439,Saturday,7,14,2012,11
2012-07-14 12:00:00,3,0,0,2,30.34,66,6.0032,499,Saturday,7,14,2012,12
2012-07-14 13:00:00,3,0,0,2,31.16,62,6.0032,591,Saturday,7,14,2012,13
2012-07-14 14:00:00,3,0,0,1,32.8,55,7.0015,632,Saturday,7,14,2012,14
2012-07-14 15:00:00,3,0,0,1,32.8,55,11.0014,560,Saturday,7,14,2012,15
2012-07-14 16:00:00,3,0,0,2,29.52,79,23.9994,566,Saturday,7,14,2012,16
2012-07-14 17:00:00,3,0,0,3,28.7,79,11.0014,458,Saturday,7,14,2012,17
2012-07-14 18:00:00,3,0,0,1,29.52,79,8.9981,351,Saturday,7,14,2012,18
2012-07-14 19:00:00,3,0,0,1,29.52,84,6.0032,431,Saturday,7,14,2012,19
2012-07-14 20:00:00,3,0,0,1,29.52,84,6.0032,356,Saturday,7,14,2012,20
2012-07-14 21:00:00,3,0,0,1,28.7,84,15.0013,269,Saturday,7,14,2012,21
2012-07-14 22:00:00,3,0,0,1,28.7,79,12.998,225,Saturday,7,14,2012,22
2012-07-14 23:00:00,3,0,0,2,27.88,83,6.0032,211,Saturday,7,14,2012,23
2012-07-15 00:00:00,3,0,0,1,27.88,89,11.0014,187,Sunday,7,15,2012,0
2012-07-15 01:00:00,3,0,0,2,27.88,89,8.9981,168,Sunday,7,15,2012,1
2012-07-15 02:00:00,3,0,0,2,27.88,89,11.0014,115,Sunday,7,15,2012,2
2012-07-15 03:00:00,3,0,0,2,27.88,89,11.0014,57,Sunday,7,15,2012,3
2012-07-15 04:00:00,3,0,0,2,27.88,89,7.0015,19,Sunday,7,15,2012,4
2012-07-15 05:00:00,3,0,0,1,27.88,89,8.9981,9,Sunday,7,15,2012,5
2012-07-15 06:00:00,3,0,0,1,27.88,83,8.9981,15,Sunday,7,15,2012,6
2012-07-15 07:00:00,3,0,0,1,28.7,79,6.0032,47,Sunday,7,15,2012,7
2012-07-15 08:00:00,3,0,0,2,28.7,84,8.9981,133,Sunday,7,15,2012,8
2012-07-15 09:00:00,3,0,0,2,29.52,79,0.0,221,Sunday,7,15,2012,9
2012-07-15 10:00:00,3,0,0,1,31.16,66,8.9981,382,Sunday,7,15,2012,10
2012-07-15 11:00:00,3,0,0,1,33.62,52,11.0014,451,Sunday,7,15,2012,11
2012-07-15 12:00:00,3,0,0,1,34.44,47,7.0015,489,Sunday,7,15,2012,12
2012-07-15 13:00:00,3,0,0,1,35.26,41,7.0015,480,Sunday,7,15,2012,13
2012-07-15 14:00:00,3,0,0,1,36.9,37,16.9979,476,Sunday,7,15,2012,14
2012-07-15 15:00:00,3,0,0,1,35.26,47,8.9981,489,Sunday,7,15,2012,15
2012-07-15 16:00:00,3,0,0,1,35.26,41,15.0013,495,Sunday,7,15,2012,16
2012-07-15 17:00:00,3,0,0,1,32.8,59,32.9975,436,Sunday,7,15,2012,17
2012-07-15 18:00:00,3,0,0,3,29.52,79,23.9994,312,Sunday,7,15,2012,18
2012-07-15 19:00:00,3,0,0,1,29.52,84,15.0013,312,Sunday,7,15,2012,19
2012-07-15 20:00:00,3,0,0,1,29.52,79,16.9979,294,Sunday,7,15,2012,20
2012-07-15 21:00:00,3,0,0,1,29.52,79,6.0032,223,Sunday,7,15,2012,21
2012-07-15 22:00:00,3,0,0,1,29.52,74,7.0015,130,Sunday,7,15,2012,22
2012-07-15 23:00:00,3,0,0,1,29.52,79,8.9981,91,Sunday,7,15,2012,23
2012-07-16 00:00:00,3,0,1,3,29.52,79,7.0015,43,Monday,7,16,2012,0
2012-07-16 01:00:00,3,0,1,2,28.7,74,12.998,11,Monday,7,16,2012,1
2012-07-16 02:00:00,3,0,1,1,28.7,74,7.0015,15,Monday,7,16,2012,2
2012-07-16 03:00:00,3,0,1,1,27.88,79,6.0032,6,Monday,7,16,2012,3
2012-07-16 04:00:00,3,0,1,1,27.88,79,7.0015,12,Monday,7,16,2012,4
2012-07-16 05:00:00,3,0,1,1,27.06,78,7.0015,50,Monday,7,16,2012,5
2012-07-16 06:00:00,3,0,1,1,27.88,79,8.9981,140,Monday,7,16,2012,6
2012-07-16 07:00:00,3,0,1,1,29.52,70,6.0032,483,Monday,7,16,2012,7
2012-07-16 08:00:00,3,0,1,1,30.34,66,7.0015,667,Monday,7,16,2012,8
2012-07-16 09:00:00,3,0,1,1,31.16,62,11.0014,348,Monday,7,16,2012,9
2012-07-16 10:00:00,3,0,1,1,32.8,59,0.0,186,Monday,7,16,2012,10
2012-07-16 11:00:00,3,0,1,1,34.44,53,15.0013,182,Monday,7,16,2012,11
2012-07-16 12:00:00,3,0,1,1,34.44,49,8.9981,237,Monday,7,16,2012,12
2012-07-16 13:00:00,3,0,1,1,34.44,49,19.0012,239,Monday,7,16,2012,13
2012-07-16 14:00:00,3,0,1,1,36.08,42,7.0015,212,Monday,7,16,2012,14
2012-07-16 15:00:00,3,0,1,1,35.26,47,16.9979,237,Monday,7,16,2012,15
2012-07-16 16:00:00,3,0,1,3,31.16,66,39.0007,386,Monday,7,16,2012,16
2012-07-16 17:00:00,3,0,1,3,31.16,66,39.0007,755,Monday,7,16,2012,17
2012-07-16 18:00:00,3,0,1,1,34.44,53,0.0,794,Monday,7,16,2012,18
2012-07-16 19:00:00,3,0,1,1,32.8,63,8.9981,595,Monday,7,16,2012,19
2012-07-16 20:00:00,3,0,1,1,32.8,59,8.9981,454,Monday,7,16,2012,20
2012-07-16 21:00:00,3,0,1,1,31.16,66,8.9981,328,Monday,7,16,2012,21
2012-07-16 22:00:00,3,0,1,1,31.16,62,6.0032,284,Monday,7,16,2012,22
2012-07-16 23:00:00,3,0,1,1,30.34,74,6.0032,166,Monday,7,16,2012,23
2012-07-17 00:00:00,3,0,1,1,29.52,84,7.0015,53,Tuesday,7,17,2012,0
2012-07-17 01:00:00,3,0,1,1,30.34,70,0.0,25,Tuesday,7,17,2012,1
2012-07-17 02:00:00,3,0,1,1,29.52,70,6.0032,7,Tuesday,7,17,2012,2
2012-07-17 03:00:00,3,0,1,1,29.52,66,0.0,3,Tuesday,7,17,2012,3
2012-07-17 04:00:00,3,0,1,1,29.52,62,0.0,7,Tuesday,7,17,2012,4
2012-07-17 05:00:00,3,0,1,1,27.88,74,6.0032,38,Tuesday,7,17,2012,5
2012-07-17 06:00:00,3,0,1,1,29.52,66,7.0015,213,Tuesday,7,17,2012,6
2012-07-17 07:00:00,3,0,1,2,30.34,70,0.0,526,Tuesday,7,17,2012,7
2012-07-17 08:00:00,3,0,1,2,32.8,55,0.0,661,Tuesday,7,17,2012,8
2012-07-17 09:00:00,3,0,1,2,33.62,49,15.0013,320,Tuesday,7,17,2012,9
2012-07-17 10:00:00,3,0,1,2,34.44,49,12.998,159,Tuesday,7,17,2012,10
2012-07-17 11:00:00,3,0,1,2,35.26,47,0.0,206,Tuesday,7,17,2012,11
2012-07-17 12:00:00,3,0,1,2,36.9,35,0.0,254,Tuesday,7,17,2012,12
2012-07-17 13:00:00,3,0,1,1,37.72,31,12.998,221,Tuesday,7,17,2012,13
2012-07-17 14:00:00,3,0,1,1,38.54,29,16.9979,214,Tuesday,7,17,2012,14
2012-07-17 15:00:00,3,0,1,1,37.72,31,11.0014,244,Tuesday,7,17,2012,15
2012-07-17 16:00:00,3,0,1,1,37.72,29,11.0014,381,Tuesday,7,17,2012,16
2012-07-17 17:00:00,3,0,1,1,37.72,29,0.0,770,Tuesday,7,17,2012,17
2012-07-17 18:00:00,3,0,1,1,36.9,33,12.998,772,Tuesday,7,17,2012,18
2012-07-17 19:00:00,3,0,1,1,36.08,35,16.9979,547,Tuesday,7,17,2012,19
2012-07-17 20:00:00,3,0,1,1,35.26,34,11.0014,427,Tuesday,7,17,2012,20
2012-07-17 21:00:00,3,0,1,1,33.62,52,8.9981,333,Tuesday,7,17,2012,21
2012-07-17 22:00:00,3,0,1,1,32.8,55,15.0013,244,Tuesday,7,17,2012,22
2012-07-17 23:00:00,3,0,1,1,31.98,59,12.998,161,Tuesday,7,17,2012,23
2012-07-18 00:00:00,3,0,1,1,31.16,66,11.0014,53,Wednesday,7,18,2012,0
2012-07-18 01:00:00,3,0,1,1,31.16,66,7.0015,16,Wednesday,7,18,2012,1
2012-07-18 02:00:00,3,0,1,1,30.34,66,8.9981,8,Wednesday,7,18,2012,2
2012-07-18 03:00:00,3,0,1,1,30.34,66,8.9981,4,Wednesday,7,18,2012,3
2012-07-18 04:00:00,3,0,1,1,29.52,70,8.9981,6,Wednesday,7,18,2012,4
2012-07-18 05:00:00,3,0,1,1,29.52,70,11.0014,46,Wednesday,7,18,2012,5
2012-07-18 06:00:00,3,0,1,1,29.52,70,11.0014,162,Wednesday,7,18,2012,6
2012-07-18 07:00:00,3,0,1,1,30.34,66,11.0014,495,Wednesday,7,18,2012,7
2012-07-18 08:00:00,3,0,1,1,31.98,62,7.0015,679,Wednesday,7,18,2012,8
2012-07-18 09:00:00,3,0,1,1,33.62,56,0.0,297,Wednesday,7,18,2012,9
2012-07-18 10:00:00,3,0,1,1,36.9,42,12.998,138,Wednesday,7,18,2012,10
2012-07-18 11:00:00,3,0,1,1,36.9,42,0.0,183,Wednesday,7,18,2012,11
2012-07-18 12:00:00,3,0,1,1,37.72,37,8.9981,202,Wednesday,7,18,2012,12
2012-07-18 13:00:00,3,0,1,1,38.54,33,0.0,203,Wednesday,7,18,2012,13
2012-07-18 14:00:00,3,0,1,1,38.54,38,22.0028,170,Wednesday,7,18,2012,14
2012-07-18 15:00:00,3,0,1,3,37.72,35,23.9994,194,Wednesday,7,18,2012,15
2012-07-18 16:00:00,3,0,1,1,30.34,66,16.9979,224,Wednesday,7,18,2012,16
2012-07-18 17:00:00,3,0,1,1,30.34,70,16.9979,370,Wednesday,7,18,2012,17
2012-07-18 18:00:00,3,0,1,2,31.16,62,8.9981,643,Wednesday,7,18,2012,18
2012-07-18 19:00:00,3,0,1,2,31.16,62,7.0015,516,Wednesday,7,18,2012,19
2012-07-18 20:00:00,3,0,1,1,30.34,62,6.0032,366,Wednesday,7,18,2012,20
2012-07-18 21:00:00,3,0,1,1,31.16,62,0.0,319,Wednesday,7,18,2012,21
2012-07-18 22:00:00,3,0,1,1,31.16,58,6.0032,288,Wednesday,7,18,2012,22
2012-07-18 23:00:00,3,0,1,1,31.16,58,6.0032,131,Wednesday,7,18,2012,23
